TAZ,RSA,CSA,COUNTY,COUNTY_ID,DIST,DIST_ID,SUPDIST,SUPDIST_ID
1168,20,27,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1169,20,27,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1170,20,27,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1171,20,27,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1172,20,27,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1173,20,27,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1174,20,27,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1175,20,27,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1176,20,27,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1177,20,31,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1178,20,31,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1179,20,31,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1180,20,31,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1181,20,31,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1182,20,31,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1183,20,31,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1184,20,31,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1185,20,31,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1186,20,31,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1187,20,31,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1188,20,31,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1189,20,25,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1190,20,25,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1191,20,25,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1192,20,25,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1193,20,25,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1194,20,25,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1195,20,25,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1196,20,25,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1197,20,25,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1198,20,25,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1199,20,26,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1200,20,25,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1201,20,25,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1202,20,25,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1203,20,31,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1204,20,31,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1205,20,31,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1206,20,31,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1207,20,31,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1208,20,31,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1209,20,31,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1210,20,31,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1211,20,31,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1212,20,31,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1213,20,31,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1214,20,31,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1215,20,29,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1216,20,29,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1217,20,29,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1218,20,29,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1219,20,29,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1220,20,29,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1221,20,28,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1222,20,28,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1223,20,28,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1224,20,30,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1225,20,29,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1226,20,29,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1227,20,29,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1228,20,29,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1229,20,29,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1230,20,29,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1231,20,29,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1232,20,28,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1233,20,28,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1234,20,29,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1235,20,29,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1236,20,29,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1237,20,29,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1238,20,29,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1239,20,29,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1240,20,29,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1241,20,29,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1242,20,28,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1243,20,28,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1244,20,28,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1245,20,29,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1246,20,29,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1247,20,29,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1248,20,29,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1249,20,28,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1250,20,32,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1251,20,32,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1252,20,32,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1253,20,26,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1254,20,26,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1255,20,26,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1256,20,26,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1257,20,26,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1258,20,26,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1259,20,26,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1260,20,26,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1261,20,26,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1262,20,26,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1263,20,28,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1264,20,28,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1265,20,28,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1266,20,28,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1267,20,26,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1268,20,28,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1269,20,28,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1270,20,26,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1271,20,28,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1272,20,28,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1273,20,28,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1274,20,28,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1275,20,28,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1276,20,28,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1277,20,28,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1278,20,28,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1279,20,28,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1280,20,28,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1281,20,28,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1282,20,28,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1283,20,28,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1284,20,28,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1285,20,28,"Los Angeles",1,"LONG BEACH",20,"SOUTH LA",14
1286,21,53,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1287,21,53,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1288,21,53,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1289,21,53,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1290,21,53,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1291,21,53,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1292,21,53,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1293,21,55,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1294,21,55,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1295,21,53,"Los Angeles",1,"GLENDALE",24,"FOOTHILLS",12
1296,21,53,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1297,21,53,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1298,21,52,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1299,21,52,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1300,21,66,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1301,21,66,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1302,21,66,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1303,21,52,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1304,21,52,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1305,21,52,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1306,21,52,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1307,21,53,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1308,21,52,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1309,21,52,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1310,21,52,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1311,21,52,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1312,21,52,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1313,21,52,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1314,21,52,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1315,21,53,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1316,21,53,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1317,21,52,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1318,21,52,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1319,21,52,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1320,21,52,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1321,21,52,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1322,21,53,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1323,21,53,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1324,21,52,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1325,21,52,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1326,21,52,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1327,21,45,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1328,21,45,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1329,21,45,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1330,21,45,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1331,21,45,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1332,21,45,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1333,21,45,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1334,21,45,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1335,21,45,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1336,21,45,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1337,21,45,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1338,21,45,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1339,21,135,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1340,21,45,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1341,21,45,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1342,21,45,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1343,21,45,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1344,21,45,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1345,21,45,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1346,21,45,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1347,21,45,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1348,21,45,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1349,21,45,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1350,21,45,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1351,21,45,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1352,21,45,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1353,21,45,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1354,21,45,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1355,21,45,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1356,21,59,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1357,21,59,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1358,21,59,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1359,21,59,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1360,21,59,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1361,21,59,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1362,21,59,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1363,21,59,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1364,21,59,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1365,21,59,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1366,21,59,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1367,21,59,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1368,21,59,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1369,21,59,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1370,21,55,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1371,21,55,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1372,21,55,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1373,21,55,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1374,21,55,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1375,21,55,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1376,21,55,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1377,21,55,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1378,21,55,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1379,21,55,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1380,21,55,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1381,21,55,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1382,21,61,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1383,21,61,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1384,21,61,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1385,21,61,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1386,21,55,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1387,21,55,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1388,21,55,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1389,21,55,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1390,21,55,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1391,21,55,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1392,21,55,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1393,21,55,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1394,21,55,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1395,21,55,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1396,21,55,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1397,21,55,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1398,21,48,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1399,21,48,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1400,21,48,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1401,21,48,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1402,21,48,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1403,21,46,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1404,21,48,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1405,21,48,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1406,21,55,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1407,21,55,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1408,21,55,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1409,21,54,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1410,21,54,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1411,21,54,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1412,21,54,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1413,21,54,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1414,21,54,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1415,21,54,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1416,21,54,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1417,21,54,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1418,21,54,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1419,21,56,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1420,21,54,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1421,21,54,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1422,21,54,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1423,21,54,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1424,21,54,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1425,21,54,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1426,21,54,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1427,21,54,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1428,21,54,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1429,21,54,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1430,21,54,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1431,21,54,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1432,21,54,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1433,21,56,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1434,21,56,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1435,21,56,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1436,21,56,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1437,21,56,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1438,21,56,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1439,21,56,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1440,21,56,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1441,21,56,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1442,21,56,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1443,21,56,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1444,21,56,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1445,21,56,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1446,21,51,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1447,21,51,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1448,21,51,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1449,21,51,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1450,21,51,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1451,21,51,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1452,21,51,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1453,21,51,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1454,21,51,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1455,21,51,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1456,21,51,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1457,21,51,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1458,21,51,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1459,21,56,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1460,21,51,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1461,21,51,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1462,21,58,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1463,21,58,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1464,21,58,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1465,21,58,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1466,21,58,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1467,21,58,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1468,21,58,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1469,21,51,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1470,21,51,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1471,21,51,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1472,21,46,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1473,21,46,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1474,21,46,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1475,21,46,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1476,21,46,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1477,21,46,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1478,21,47,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1479,21,47,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1480,21,47,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1481,21,47,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1482,21,47,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1483,21,47,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1484,21,47,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1485,21,47,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1486,21,47,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1487,21,50,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1488,21,50,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1489,21,50,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1490,21,50,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1491,21,50,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1492,21,50,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1493,21,60,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1494,21,60,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1495,21,60,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1496,21,60,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1497,21,60,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1498,21,60,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1499,21,60,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1500,21,60,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1501,21,60,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1502,21,60,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1503,21,60,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1504,21,60,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1505,21,60,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1506,21,60,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1507,21,60,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1508,21,60,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1509,21,60,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1510,21,60,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1511,21,60,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1512,21,54,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1513,21,62,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1514,21,62,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1515,21,62,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1516,21,62,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1517,21,62,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1518,21,62,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1519,21,62,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1520,21,62,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1521,21,161,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1522,21,49,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1523,21,54,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1524,21,57,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1525,21,60,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1526,21,57,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1527,21,57,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1528,21,57,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1529,21,57,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1530,21,57,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1531,21,57,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1532,21,57,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1533,21,57,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1534,21,57,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1535,21,57,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1536,21,49,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
1537,21,49,"Los Angeles",1,"EAST LA",21,"SOUTH LA",14
